path,label,label_id,shape_area,shape_perimeter,shape_circularity,shape_aspect_ratio,shape_extent,shape_solidity,shape_equiv_diameter,shape_irregularity
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/8d872449-2a19-4a79-b31c-fa08b2688558___JR_HL 7945.JPG,Pepper__bell___healthy,1,31497.5,841.6539,0.5587517,0.87109375,0.55173594,0.87884873,200.25949,1.337798
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Early_blight/fa61b2e4-413c-4503-a2a2-cff2d8a11351___RS_Early.B 7370.JPG,Potato___Early_blight,2,40046.0,920.4996,0.59391165,1.0,0.6617423,0.9085464,225.80556,1.2975948
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Early_blight/f3483bdf-7adf-40fe-b478-044b7c9daff2___RS_Early.B 7034.JPG,Potato___Early_blight,2,30437.0,903.18585,0.4688754,0.9453781,0.5683847,0.87898344,196.85931,1.4603982
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/1cffba8e-40e0-43ce-914b-c184feb2cb2e___Matt.S_CG 7401.JPG,Tomato_Septoria_leaf_spot,9,30384.0,1000.4407,0.3814803,1.0977777,0.5467206,0.83323735,196.68785,1.6190637
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/449579e5-cbc9-4bb2-ac10-2127a8bd8928___UF.GRC_YLCV_Lab 09597.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,33317.0,891.73,0.52651286,0.8046875,0.6317696,0.8474374,205.96243,1.3781469
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/7f7b0a33-9e5a-42eb-aa81-2af5c142fe21___YLCV_GCREC 2829.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,26990.5,804.39905,0.52417666,1.0331753,0.58677554,0.8788688,185.379,1.3812146
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Early_blight/64ced002-f0b1-42b2-b448-b7b3655e38c1___RS_Early.B 9010.JPG,Potato___Early_blight,2,34366.5,1342.5067,0.23961402,0.921875,0.5688311,0.8138706,209.18123,2.0428848
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Bacterial_spot/2f3e2c44-a83b-4f72-a831-ac42aec1020e___UF.GRC_BS_Lab Leaf 0211.JPG,Tomato_Bacterial_spot,5,26078.5,769.6051,0.5532948,0.726087,0.6789508,0.91213864,182.22014,1.344379
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Target_Spot/71c96679-5107-4efd-b1ad-f3b9b60e0f08___Com.G_TgS_FL 9790.JPG,Tomato__Target_Spot,11,28898.5,769.997,0.6125014,0.8559322,0.60619444,0.9215671,191.81947,1.2777517
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/76c33a58-09c4-4416-81f4-99c2dc3c280e___YLCV_GCREC 2802.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,27145.0,705.87213,0.6846169,0.8820755,0.684719,0.93448776,185.90881,1.2085822
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Target_Spot/79016043-851a-459e-85ee-2c321a5217ce___Com.G_TgS_FL 0725.JPG,Tomato__Target_Spot,11,30803.5,955.3696,0.42409882,0.88114756,0.58718073,0.8548454,198.04099,1.5355588
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/3288f220-6679-4d0b-9aca-b0603da72bd3___UF.GRC_YLCV_Lab 01444.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,28122.0,890.4996,0.4456446,0.9390244,0.4948791,0.8151777,189.22485,1.4979788
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/0d55ad70-9d84-46ef-a515-1291d27997ac___YLCV_GCREC 5242.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,20581.5,678.94324,0.5610738,0.8267327,0.6101115,0.8870954,161.88014,1.3350269
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/6ce8a914-e93e-4597-bc63-56cce724fd4b___UF.GRC_YLCV_Lab 01411.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,24699.0,951.931,0.34251395,0.9375,0.40200195,0.77610016,177.33511,1.7086805
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_mosaic_virus/efd2cbd0-24dc-4c09-92b1-37963ae84721___PSU_CG 2379.JPG,Tomato__Tomato_mosaic_virus,13,12192.0,495.9899,0.62278646,0.61452514,0.61919755,0.90478665,124.59268,1.267157
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/3735d436-55b6-4477-b0e9-e4cb77e7512f___YLCV_GCREC 2478.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,27859.0,804.2153,0.54129094,0.9953052,0.61695015,0.8639521,188.33794,1.3592039
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/4040f0a8-b1e5-47e9-b8ad-521818bf8c52___NREC_B.Spot 9202.JPG,Pepper__bell___Bacterial_spot,0,31196.0,784.5584,0.6368808,0.92444444,0.6665812,0.9458779,199.29872,1.2530572
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/7802421a-77de-4c86-bfbc-688ff73a7777___YLCV_NREC 2369.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,20705.5,724.45795,0.49575743,0.964467,0.55317926,0.8420293,162.36705,1.4202518
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/c20016fd-1168-4ed8-85ee-4ceca04c2b21___Com.G_SpM_FL 8651.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,25555.0,722.3574,0.615434,0.9212963,0.59452355,0.93431807,180.38191,1.2747037
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Target_Spot/41f2bcea-5197-46c0-9cae-73724af3a5b8___Com.G_TgS_FL 9812.JPG,Tomato__Target_Spot,11,23271.5,694.45795,0.60637647,0.793722,0.58958477,0.9185514,172.13423,1.2841886
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Early_blight/cb615e16-034f-465a-89a6-91e091698723___RS_Early.B 6796.JPG,Potato___Early_blight,2,31380.5,1019.8549,0.37913418,0.91056913,0.56947774,0.8879347,199.8872,1.6240654
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/6913598f-2993-4b48-bb29-de9d576a3fdc___UF.GRC_YLCV_Lab 01262.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,31010.5,876.3747,0.5073866,0.8521739,0.6878993,0.87618846,198.70529,1.4038817
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/982903ac-ec41-4bc3-8faf-c38a45d9b193___RS_HL 9960.JPG,Tomato_healthy,14,25343.5,946.3402,0.35561648,0.82186234,0.50544465,0.80796695,179.63393,1.6769073
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/ec9d26e5-50f0-4684-a90e-4a5eae635e6b___Com.G_SpM_FL 9032.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,18603.0,682.98486,0.50115347,0.872449,0.55504835,0.8539166,153.90282,1.4125851
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/91993f6d-d1d6-4022-899c-65ea7a83e96e___YLCV_GCREC 2901.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,27908.5,758.4823,0.60961473,0.96803653,0.60111356,0.9280097,188.50519,1.2807734
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/41060f54-6ae7-4225-8c38-54490be4705d___RS_Late.B 7097.JPG,Tomato_Late_blight,7,24831.5,1030.257,0.29398268,0.8632479,0.52533424,0.63348895,177.81015,1.8443321
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/212c4a54-ad9a-4d6f-94c5-d77f1b7ac20d___YLCV_GCREC 2782.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,30072.5,803.0853,0.5859438,0.9130435,0.62261903,0.90036076,195.67702,1.3063874
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/77d6d18a-0f6c-4417-80c6-42c0c9e7a83d___NREC_B.Spot 9147.JPG,Pepper__bell___Bacterial_spot,0,31585.5,1189.0265,0.28074664,0.99559474,0.6156778,0.86817473,200.53905,1.8873078
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/036ebe7a-a3e5-41cc-9938-1c20a444b6da___UF.GRC_YLCV_Lab 02685.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,37014.5,900.0904,0.574129,0.9375,0.6854537,0.89935976,217.09059,1.3197609
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/6591279c-cd57-411a-84b6-1cbe73b3d4ef___Com.G_SpM_FL 9612.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,12468.0,559.3036,0.5008543,0.71505374,0.5040019,0.85799813,125.99504,1.4130069
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/caca1578-600e-423f-8307-65c11fc27942___RS_HL 0374.JPG,Tomato_healthy,14,29473.5,851.97266,0.5102585,0.90677965,0.58358747,0.8834982,193.71841,1.3999254
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Bacterial_spot/65f6bcbf-a1b7-493d-9558-131850277616___GCREC_Bact.Sp 3307.JPG,Tomato_Bacterial_spot,5,21082.0,975.529,0.2783821,0.78969955,0.49174285,0.6975136,163.83661,1.895306
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Target_Spot/26621cfe-fce8-458c-9da0-807dd2affc75___Com.G_TgS_FL 0765.JPG,Tomato__Target_Spot,11,33073.0,945.4701,0.4649303,0.83203125,0.6065324,0.844162,205.20685,1.4665811
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/8b94be33-e461-4004-8891-0a69598cea6b___GH_HL Leaf 223.1.JPG,Tomato_healthy,14,27574.5,740.8011,0.6314141,0.9266055,0.6261808,0.9421865,187.37381,1.2584699
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/464b2ab8-ad72-4017-9482-01eaf95e12ee___YLCV_GCREC 1938.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,34443.0,818.2985,0.64637905,1.0488889,0.6486441,0.9441224,209.41393,1.2438166
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_mosaic_virus/a0966902-32cd-469a-bf55-9fc7f4761107___PSU_CG 2322.JPG,Tomato__Tomato_mosaic_virus,13,17465.5,805.77167,0.3380391,0.8341709,0.52871287,0.78294295,149.12332,1.7199528
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/74d34f82-c2f1-4a60-8463-3c45717aac22___NREC_B.Spot 1904.JPG,Pepper__bell___Bacterial_spot,0,36348.5,859.2275,0.6186999,0.87890625,0.63105035,0.9299978,215.12868,1.2713349
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/79c10a08-99b4-49bd-b13a-81a68e7d8d21___UF.GRC_YLCV_Lab 02726.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,31784.0,882.96045,0.5123136,0.875,0.6306349,0.86840343,201.1682,1.3971146
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/3b79de24-6a09-4d8d-a49e-610438a4de32___JR_HL 8606.JPG,Pepper__bell___healthy,1,39412.0,844.86707,0.69384354,1.0,0.630592,0.9395778,224.01097,1.2005196
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/2c2f7f98-8c5b-4981-bb74-f827c5f963fe___Com.G_SpM_FL 8734.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,25763.5,793.5706,0.5140952,0.75336325,0.68768686,0.92843115,181.11629,1.3946917
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/eac6b680-4e8b-48bf-b85b-c2296d7c1853___Com.G_SpM_FL 9565.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,17471.0,619.50464,0.572056,0.5401786,0.6445912,0.93660706,149.1468,1.32215
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/313c8e04-9195-4b11-9f63-72ce704f78f3___NREC_B.Spot 9245.JPG,Pepper__bell___Bacterial_spot,0,26762.0,742.15643,0.61057293,0.84615386,0.5776138,0.89882284,184.59262,1.279768
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/ba6d3f0a-490b-46fd-87e0-bcb1e3b033dd___Com.G_SpM_FL 1655.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,25136.0,759.328,0.5478318,0.89497715,0.58559316,0.88536656,178.89703,1.3510655
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/6cb06d49-6091-4757-a314-abd1db0c6dbd___YLCV_NREC 0249.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,20891.5,665.1442,0.5934004,0.99444443,0.6484016,0.90457016,163.09471,1.2981536
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Late_blight/37c47f95-2216-4f78-87a1-504b198a4f4c___RS_LB 4327.JPG,Potato___Late_blight,3,17888.0,810.0143,0.34259915,1.048387,0.49318996,0.7938579,150.91623,1.708468
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/698e8882-1c94-496e-a920-1cfbf5bb25ae___JR_Sept.L.S 2666.JPG,Tomato_Septoria_leaf_spot,9,15516.0,746.4163,0.34996724,0.6052632,0.493135,0.77887654,140.55457,1.6903876
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/e02d4707-0a24-441a-a866-a0a0af33a091___Com.G_SpM_FL 8529.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,23597.0,795.67114,0.4683812,0.8721461,0.5641301,0.8549483,173.33388,1.4611684
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Early_blight/074bc781-f586-46b0-bef5-0237e3bf5043___RS_Erly.B 8375.JPG,Tomato_Early_blight,6,43770.5,899.0853,0.68043953,0.98,0.7146204,0.9467986,236.07272,1.2122864
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/09266523-41f5-42cd-bf15-5f13a6cec876___UF.GRC_YLCV_Lab 02419.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,36450.0,813.44574,0.6922297,0.9173913,0.7510818,0.9454272,215.42883,1.2019181
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/0972d906-c7f6-4c30-80f5-6c665ea36770___RS_HL 0115.JPG,Tomato_healthy,14,29936.5,824.88434,0.55287224,0.87341774,0.61021423,0.91428703,195.23405,1.3448926
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/1764aae7-ae4b-45f9-b364-23cd799cee12___JR_Sept.L.S 8458.JPG,Tomato_Septoria_leaf_spot,9,15839.5,614.3158,0.5274338,0.7178218,0.54078186,0.8588819,142.01224,1.3769431
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/174b7a43-238b-4f06-84b0-d00b35857bb3___Com.G_SpM_FL 9267.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,18549.0,625.73,0.5953281,0.6904762,0.60916257,0.9352594,153.67928,1.2960502
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Early_blight/a7a4d12c-61bf-401d-ab88-0572c4dec56d___RS_Erly.B 9464.JPG,Tomato_Early_blight,6,15908.5,1003.77167,0.1984126,0.7368421,0.41532215,0.62827295,142.32123,2.2449949
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Bacterial_spot/2d578e27-92f1-489d-96a8-d80cb09afa90___GCREC_Bact.Sp 6041.JPG,Tomato_Bacterial_spot,5,21893.0,984.2153,0.28401086,0.93457943,0.5115187,0.7061005,166.95818,1.8764307
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/11092e1c-9fdc-4405-85b9-a8d7548f12bb___JR_B.Spot 9051.JPG,Pepper__bell___Bacterial_spot,0,33396.5,958.0559,0.4572241,0.9123506,0.5810209,0.8466277,206.20801,1.4788885
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/e1b69d9c-2827-497f-9ff5-fb0908720a7e___JR_HL 8505.JPG,Pepper__bell___healthy,1,40570.5,843.796,0.7160532,0.99598396,0.6569909,0.9537136,227.27948,1.1817547
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/95ced5b1-cefb-4f18-ba79-d7e2cc32c3a3___RS_Late.B 4901.JPG,Tomato_Late_blight,7,28993.0,884.92596,0.46525297,0.9236948,0.5062511,0.8751547,192.13286,1.4660724
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/4219ce92-10d0-41d2-9716-70e0aa4dde46___UF.GRC_YLCV_Lab 03398.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,35486.5,834.8599,0.6398023,0.9087137,0.67236024,0.9208184,212.5625,1.2501931
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/14768e0c-387d-40d2-96f9-031e0a45bed5___RS_HL 9667.JPG,Tomato_healthy,14,25824.0,848.15643,0.451109,0.872807,0.5691616,0.8699929,181.32881,1.4888785
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/f81def4f-22a7-4036-bfab-51b245f4a2ab___RS_HL 0055.JPG,Tomato_healthy,14,23052.0,797.8133,0.45510957,0.91555554,0.49734628,0.84033245,171.32051,1.4823202
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/305d5fd0-b63c-41d3-9980-9c6aa808b893___Com.G_SpM_FL 8473.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,27190.0,830.3574,0.49555165,0.9298246,0.5625207,0.8637093,186.06285,1.4205468
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Late_blight/0d8346e1-4624-4979-84e6-1353ca59007a___RS_LB 4079.JPG,Potato___Late_blight,3,37108.5,784.82544,0.75707185,1.0,0.6954236,0.97216475,217.36607,1.1492949
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/c7db2891-1bfa-4047-8864-66be6cc9e185___RS_HL 0162.JPG,Tomato_healthy,14,24390.0,883.87213,0.3923221,0.766129,0.5176146,0.8437257,176.22234,1.5965357
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/6456344c-0dca-4ea8-8ad9-7f2809182e73___RS_HL 9832.JPG,Tomato_healthy,14,26481.0,884.5239,0.42532906,0.98723406,0.48571166,0.8204802,183.62096,1.5333365
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/70c2a7a6-11c3-4d2e-8222-be60e6d60383___YLCV_GCREC 2608.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,26266.5,803.5118,0.5112433,0.9227468,0.5243338,0.81833476,182.87576,1.3985764
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1db26dba-d945-4ef1-9c64-dacfa10ce08a___UF.GRC_YLCV_Lab 02960.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,34768.0,874.75946,0.5709687,0.8359375,0.63463783,0.9046275,210.3996,1.3234082
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/7f32903b-0b65-4e0c-9d7d-7b5b80197097___Com.G_SpM_FL 9606.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,19440.0,643.73,0.5895201,0.7902439,0.58536583,0.92779076,157.32698,1.302419
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/ca44932f-3eb4-4a00-8cdd-33a9f715b171___JR_Sept.L.S 2710.JPG,Tomato_Septoria_leaf_spot,9,19622.5,901.91376,0.30313367,1.19,0.4122374,0.7637294,158.06374,1.8162805
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/f33028e4-68df-4312-ba25-94d65f03efcf___RS_Late.B 5530.JPG,Tomato_Late_blight,7,20550.0,633.38684,0.6437001,0.82828283,0.6328529,0.9268865,161.75621,1.2464021
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Early_blight/14efc692-8ac6-4bd8-a71a-943192d6831a___RS_Early.B 6841.JPG,Potato___Early_blight,2,40447.5,911.0265,0.6124062,0.98046875,0.6294743,0.9455653,226.9347,1.277851
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___healthy/8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL 1924.JPG,Potato___healthy,4,37067.0,798.4407,0.73065436,0.9456067,0.686248,0.9686667,217.24449,1.1698873
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/74219bb8-17cf-4bf5-9289-5a23151a317b___GHLB2 Leaf 8882.JPG,Tomato_Late_blight,7,7335.0,669.6467,0.20555046,0.7826087,0.36157942,0.5852316,96.639595,2.2056713
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/9993c341-5a73-4ad2-ae78-2ea7d3c1ccf7___JR_HL 7710.JPG,Pepper__bell___healthy,1,32869.0,850.4407,0.57109493,0.85258967,0.61192614,0.92646146,204.573,1.323262
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/3b0f8dbb-905b-4bdc-b4c6-231a22a47287___JR_HL 7610.JPG,Pepper__bell___healthy,1,38557.0,799.9798,0.7571032,0.94758064,0.661582,0.96540934,221.56781,1.149271
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/3737ae01-5cc2-4a6a-b373-b1fae745972d___Com.G_SpM_FL 8576.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,18900.5,748.94324,0.42343366,0.6891892,0.5564535,0.8353443,155.12854,1.5367645
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Leaf_Mold/b0636c15-fdf5-4835-a5f9-57875579f53b___Crnl_L.Mold 6668.JPG,Tomato_Leaf_Mold,8,25870.5,813.48737,0.49126187,1.0416666,0.53231484,0.9153973,181.49199,1.4267355
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/b6843d4e-85a6-4e1f-97a9-e892720406fe___JR_B.Spot 8974.JPG,Pepper__bell___Bacterial_spot,0,33962.0,814.32294,0.64359075,0.9140625,0.5669404,0.9137061,207.94653,1.2465081
